,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,weighted_degree,weighted_closeness,weighted_betweenness,weighted_eigenvector
16,16,24,95,warm,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23958333333333334,0.0,0.020726887962676466,10.117647058823529,2.2051282051282053,15,-7,22,3,6.0,0.678082191780822,0.0,0.019371229485178314
17,17,19,95,neutral,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3058510638297872,0.06773455377574371,0.08841143224694795,10.117647058823529,2.2051282051282053,15,-7,22,3,7.0,1.039915966386555,0.0,0.15384785107393037
18,18,20,95,neutral,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.30666666666666664,0.051258581235697945,0.10111171742226427,10.117647058823529,2.2051282051282053,15,-7,22,3,7.0,1.0784313725490193,0.03409090909090909,0.13419668635990378
19,19,21,85,neutral,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.38205980066445183,0.09533326068795181,0.1446478523435436,10.117647058823529,2.2051282051282053,15,-7,22,3,6.0,1.087912087912088,0.05113636363636364,0.1282485735731832
20,20,21,80,cool,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,10.117647058823529,2.2051282051282053,15,-7,22,3,5.0,0.9514656415185007,0.0,0.0886091243953954
21,21,28,90,hot,36,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,10.117647058823529,2.2051282051282053,15,-7,22,3,3.0,0.7951807228915664,0.0,0.06539457673615603
22,22,24,100,warm,29,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.3034300791556728,0.017391304347826087,0.09493202030636819,10.117647058823529,2.2051282051282053,15,-7,22,3,3.0,0.7686335403726707,0.0,0.05862758120988736
23,23,21,90,neutral,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3194444444444444,0.06323417238749046,0.1497528970981626,10.117647058823529,2.2051282051282053,15,-7,22,3,11.0,0.9537572254335259,0.05681818181818182,0.13274348625723242
24,24,25,85,hot,21,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.3050397877984085,0.03740147470124587,0.056184486838298416,10.117647058823529,2.2051282051282053,15,-7,22,3,6.0,0.8604954367666232,0.000946969696969697,0.04769962573919111
25,25,23,85,cool,24,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.30183727034120733,0.021605220781422147,0.05624287337184293,10.117647058823529,2.2051282051282053,15,-7,22,3,5.0,0.7399103139013454,0.0,0.032333189197537804
26,26,24,85,warm,23,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2987012987012987,0.03447749809305874,0.06983832277535644,10.117647058823529,2.2051282051282053,15,-7,22,3,5.0,0.7568807339449544,0.0,0.043646574968180765
27,27,23,80,neutral,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06956521739130435,0.3582554517133956,0.08741612485319583,0.13903505051258258,10.117647058823529,2.2051282051282053,15,-7,22,3,12.0,1.0668103448275863,0.05681818181818182,0.16467716930334636
28,28,19,85,cool,31,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.3495440729483283,0.01968835131306527,0.12155017935317404,10.117647058823529,2.2051282051282053,15,-7,22,3,5.0,0.8776595744680854,0.0,0.0932557774377043
29,29,21,95,warm,54,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.052173913043478265,0.3125,0.037199520540481645,0.12915677508393675,10.117647058823529,2.2051282051282053,15,-7,22,3,9.0,0.907840440165062,0.046875,0.09093476423872125
30,30,17,80,cold,28,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.06086956521739131,0.35714285714285715,0.06521593839671648,0.16980563089625564,10.117647058823529,2.2051282051282053,15,-7,22,3,8.0,1.0091743119266057,0.0,0.15253147729735494
31,31,27,85,hot,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.08695652173913043,0.3993055555555556,0.17050645938517772,0.19361912083919708,10.117647058823529,2.2051282051282053,15,-7,22,3,6.0,0.7319778188539741,0.0,0.0698162959579276
32,32,18,75,cool,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.1391304347826087,0.3924914675767918,0.19341929703485763,0.3201580004894889,10.117647058823529,2.2051282051282053,15,-7,22,3,26.0,1.2367270455965023,0.23910984848484848,0.2702352632019489
33,33,20,70,cool,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.16521739130434782,0.4136690647482014,0.3260436114440693,0.35425180131013306,10.117647058823529,2.2051282051282053,15,-7,22,3,39.0,1.210268948655257,0.3177083333333333,0.33246765551685425
34,34,18,80,cold,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.29336734693877553,0.0,0.04298084662407026,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
35,35,19,80,neutral,32,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
36,36,18,85,cold,37,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
37,37,18,85,cold,50,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
38,38,24,80,hot,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
39,39,19,70,warm,43,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
40,40,20,70,cool,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
41,41,26,70,cold,25,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
42,42,18,80,cold,30,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.2631578947368421,0.0,0.025187508775961542,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
43,43,25,85,neutral,48,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
44,44,22,80,cool,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
45,45,25,87,warm,29,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
46,46,22,80,hot,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
47,47,22,96,neutral,59,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
48,48,22,90,neutral,44,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
49,49,21,80,cold,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
50,50,27,90,hot,35,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
51,51,26,93,warm,58,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
52,52,25,98,neutral,47,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
53,53,21,75,cold,30,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
54,54,25,100,warm,49,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2818627450980392,0.0,0.03404851258125946,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
55,55,25,80,cool,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2818627450980392,0.0,0.03404851258125946,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
56,56,25,95,warm,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
57,57,27,85,hot,56,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
58,58,23,85,hot,54,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
59,59,22,85,cool,62,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
60,60,25,95,hot,48,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.23279352226720648,0.0,0.008817058640034544,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
61,61,18,80,cold,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
62,62,18,80,cold,61,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
63,63,25,78,warm,44,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
64,64,19,80,cool,59,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
65,65,25,85,warm,27,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
66,66,25,98,warm,26,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
67,67,27,100,hot,62,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2798053527980535,0.0,0.03261621447538931,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
68,68,25,85,hot,45,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2798053527980535,0.0,0.03261621447538931,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
69,69,22,98,neutral,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
70,70,21,94,neutral,30,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
71,71,21,95,neutral,19,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
72,72,21,98,neutral,57,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
73,73,21,95,neutral,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
74,74,19,80,cold,40,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
75,75,23,85,neutral,24,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
76,76,18,80,cool,38,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
77,77,19,85,cool,62,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
78,78,21,80,hot,19,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
79,79,20,70,cold,39,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
80,80,21,85,hot,19,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
81,81,25,85,hot,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
82,82,25,98,warm,31,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
83,83,20,70,cool,60,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
84,84,19,80,cold,46,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
85,85,21,70,cold,21,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
86,86,25,85,warm,53,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
87,87,26,85,hot,63,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.2332657200811359,0.0,0.013108102418459097,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
88,88,18,60,cold,27,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
89,89,19,90,cool,49,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
90,90,20,70,warm,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
91,91,25,95,warm,41,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.00900073742424789,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
92,92,19,85,cool,49,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.00900073742424789,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
93,93,21,70,cold,62,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.008695652173913044,0.23232323232323232,0.0,0.00776596047123764,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
94,94,19,60,cold,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23092369477911648,0.0,0.011187993755243679,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
95,95,25,95,warm,54,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23092369477911648,0.0,0.011187993755243679,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
96,96,25,80,hot,20,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
97,97,23,98,warm,18,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
98,98,25,85,hot,27,Easily-angered,Impulsive,Passive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,10.117647058823529,2.2051282051282053,15,-7,22,3,,,,
