,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,network_cost,network_avg_happiness_level,network_cost_happ_ratio
20,20,20,88,cool,26,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.3050397877984085,0.03447749809305874,0.0974324725790158,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
21,21,26,99,hot,36,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2994791666666667,0.0,0.07689918955223826,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
22,22,23,95,warm,29,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.3034300791556728,0.017391304347826087,0.09493202030636819,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
23,23,23,95,neutral,20,Easily-angered,Self-controlled,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.06956521739130435,0.3194444444444444,0.06323417238749046,0.1497528970981626,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
24,24,23,95,hot,21,Easygoing,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.043478260869565216,0.3050397877984085,0.03740147470124587,0.056184486838298416,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
25,25,19,85,cool,24,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.30183727034120733,0.021605220781422147,0.05624287337184293,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
26,26,24,100,warm,23,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.2987012987012987,0.03447749809305874,0.06983832277535644,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
27,27,23,98,neutral,43,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.06956521739130435,0.3582554517133956,0.08741612485319583,0.13903505051258258,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
28,28,21,90,cool,31,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.3495440729483283,0.01968835131306527,0.12155017935317404,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
29,29,25,98,warm,54,Easily-angered,Self-controlled,Passive,Unemotional,Selfless,Cooperative,Cautious,Not environmentalist,Wasteful,0.052173913043478265,0.3125,0.037199520540481645,0.12915677508393675,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
30,30,20,80,cold,28,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.06086956521739131,0.35714285714285715,0.06521593839671648,0.16980563089625564,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
31,31,25,95,hot,53,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.08695652173913043,0.3993055555555556,0.17050645938517772,0.19361912083919708,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
32,32,19,85,cool,20,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.1391304347826087,0.3924914675767918,0.19341929703485763,0.3201580004894889,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
33,33,22,95,cool,50,Easily-angered,Impulsive,Assertive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.16521739130434782,0.4136690647482014,0.3260436114440693,0.35425180131013306,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
34,34,19,88,cold,43,Easygoing,Impulsive,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.008695652173913044,0.29336734693877553,0.0,0.04298084662407026,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
35,35,21,85,neutral,32,Easily-angered,Impulsive,Assertive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
36,36,18,80,cold,37,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
37,37,18,85,cold,50,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.2725118483412322,0.0,0.04685944464348984,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
38,38,25,85,hot,60,Easygoing,Impulsive,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
39,39,25,88,warm,43,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
40,40,19,98,cool,40,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
41,41,20,80,cold,25,Easygoing,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.29562982005141386,0.0,0.07440483649540748,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
42,42,21,80,cold,30,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.008695652173913044,0.2631578947368421,0.0,0.025187508775961542,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
43,43,21,95,neutral,48,Easily-angered,Self-controlled,Passive,Unemotional,Selfless,Cooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
44,44,20,80,cool,60,Easily-angered,Self-controlled,Assertive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
45,45,22,92,warm,29,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23469387755102042,0.0,0.012883434090214765,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
46,46,22,85,hot,41,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
47,47,19,85,neutral,59,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
48,48,21,98,neutral,44,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
49,49,18,70,cold,53,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.2366255144032922,0.0,0.01763370223765221,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
50,50,27,80,hot,35,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
51,51,25,95,warm,58,Easily-angered,Self-controlled,Passive,Unemotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
52,52,25,90,neutral,47,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
53,53,19,76,cold,30,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.23760330578512398,0.0,0.017752614196183368,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
54,54,25,90,warm,49,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.017391304347826087,0.2818627450980392,0.0,0.03404851258125946,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
55,55,20,85,cool,26,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2818627450980392,0.0,0.03404851258125946,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
56,56,25,92,warm,60,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
57,57,26,88,hot,56,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
58,58,27,80,hot,54,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
59,59,22,80,cool,62,Easily-angered,Impulsive,Assertive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
60,60,26,95,hot,48,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.008695652173913044,0.23279352226720648,0.0,0.008817058640034544,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
61,61,21,80,cold,38,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
62,62,19,80,cold,61,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
63,63,25,87,warm,44,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
64,64,18,85,cool,59,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
65,65,25,98,warm,27,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
66,66,21,85,warm,26,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
67,67,27,95,hot,62,Easygoing,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2798053527980535,0.0,0.03261621447538931,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
68,68,27,100,hot,45,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2798053527980535,0.0,0.03261621447538931,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
69,69,21,95,neutral,53,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
70,70,23,95,neutral,30,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
71,71,21,98,neutral,19,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
72,72,22,95,neutral,57,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
73,73,21,95,neutral,40,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
74,74,19,85,cold,40,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
75,75,20,85,neutral,24,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
76,76,19,88,cool,38,Easily-angered,Self-controlled,Passive,Unemotional,Selfless,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
77,77,19,85,cool,62,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
78,78,21,90,hot,19,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
79,79,21,85,cold,39,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
80,80,22,90,hot,19,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
81,81,25,90,hot,41,Easily-angered,Self-controlled,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
82,82,25,98,warm,31,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
83,83,19,87,cool,60,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
84,84,21,95,cold,46,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
85,85,18,80,cold,21,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
86,86,25,93,warm,53,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
87,87,26,80,hot,63,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.008695652173913044,0.2332657200811359,0.0,0.013108102418459097,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
88,88,20,95,cold,27,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
89,89,25,85,cool,49,Easily-angered,Self-controlled,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
90,90,21,95,warm,20,Easygoing,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
91,91,25,95,warm,41,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.00900073742424789,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
92,92,21,85,cool,49,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.00900073742424789,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
93,93,18,87,cold,62,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.008695652173913044,0.23232323232323232,0.0,0.00776596047123764,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
94,94,19,80,cold,20,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23092369477911648,0.0,0.011187993755243679,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
95,95,25,95,warm,54,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.23092369477911648,0.0,0.011187993755243679,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
96,96,27,95,hot,20,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
97,97,25,90,warm,18,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
98,98,27,96,hot,27,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,12.117647058823529,2.641025641025641,23,5,22,14,17,89.4,0.1901565995525727
