,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,network_cost,network_avg_happiness_level,network_cost_happ_ratio
59,59,20,85,cool,62,Easily-angered,Impulsive,Assertive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.25900900900900903,0.0,0.02506819806830028,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
60,60,25,88,hot,48,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.008695652173913044,0.23279352226720648,0.0,0.008817058640034544,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
61,61,18,85,cold,38,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
62,62,19,70,cold,61,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
63,63,25,80,warm,44,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23092369477911648,0.0,0.008903019396015444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
64,64,19,85,cool,59,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
65,65,25,95,warm,27,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
66,66,25,95,warm,26,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.2318548387096774,0.0,0.01412034274914507,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
67,67,25,95,hot,62,Easygoing,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.2798053527980535,0.0,0.03261621447538931,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
68,68,27,100,hot,45,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2798053527980535,0.0,0.03261621447538931,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
69,69,21,95,neutral,53,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
70,70,21,95,neutral,30,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
71,71,23,95,neutral,19,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
72,72,21,95,neutral,57,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
73,73,21,90,neutral,40,Easily-angered,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
74,74,19,70,cold,40,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
75,75,23,87,neutral,24,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
76,76,18,85,cool,38,Easily-angered,Self-controlled,Passive,Unemotional,Selfless,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
77,77,19,80,cool,62,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.23613963039014374,0.0,0.020842436998799552,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
78,78,25,98,hot,19,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
79,79,21,85,cold,39,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
80,80,22,95,hot,19,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.23613963039014374,0.0,0.01928779953435519,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
81,81,23,95,hot,41,Easily-angered,Self-controlled,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
82,82,23,95,warm,31,Easygoing,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
83,83,21,95,cool,60,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
84,84,21,96,cold,46,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.279126213592233,0.0,0.034098613952164444,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
85,85,19,65,cold,21,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
86,86,25,85,warm,53,Easily-angered,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.015608554691106714,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
87,87,25,93,hot,63,Easygoing,Impulsive,Passive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.008695652173913044,0.2332657200811359,0.0,0.013108102418459097,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
88,88,18,85,cold,27,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
89,89,19,87,cool,49,Easily-angered,Self-controlled,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
90,90,21,90,warm,20,Easygoing,Impulsive,Passive,Emotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.24364406779661016,0.0,0.028566433583816688,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
91,91,25,90,warm,41,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.017391304347826087,0.23469387755102042,0.0,0.00900073742424789,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
92,92,21,80,cool,49,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23469387755102042,0.0,0.00900073742424789,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
93,93,19,95,cold,62,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.008695652173913044,0.23232323232323232,0.0,0.00776596047123764,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
94,94,20,85,cold,20,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.23092369477911648,0.0,0.011187993755243679,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
95,95,25,95,warm,54,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Environmentalist,Frugal,0.017391304347826087,0.23092369477911648,0.0,0.011187993755243679,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
96,96,23,85,hot,20,Easily-angered,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
97,97,25,95,warm,18,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Cooperative,Cautious,Not environmentalist,Frugal,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,11.411764705882353,2.4871794871794872,24,-2,22,7,24,88.41,0.2714625042416016
